Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
KEGG_PATHWAY	hsa04114:Oocyte meiosis	12	8.88888888888889	1.7798591212201519E-9	CCNB2, CCNB1, ESPL1, PLK1, CDK1, FBXO5, CDC25C, BUB1, YWHAZ, MAD1L1, MAD2L1, AURKA	60	131	8142	12.43053435114504	1.4416858085120055E-7	1.3106235347166572E-8	1.0355543978008156E-8
KEGG_PATHWAY	hsa05022:Pathways of neurodegeneration - multiple diseases	19	14.074074074074074	3.203004096104875E-9	TUBAL3, DCTN1, TUBB, TUBB4B, TUBB4A, TUBA4A, TUBB8, TUBA3E, TUBA1C, TUBA1B, TUBB6, TUBA3D, TUBB2B, TUBA1A, TUBA3C, TUBB2A, TUBB3, TUBB1, TUBA8	60	476	8142	5.416596638655462	2.594432976232852E-7	2.1620277648707905E-8	1.708268851255933E-8
KEGG_PATHWAY	hsa04914:Progesterone-mediated oocyte maturation	10	7.4074074074074066	3.976973968769295E-8	CCNA2, CCNB2, CCNB1, PLK1, CDK1, CDC25C, BUB1, MAD1L1, MAD2L1, AURKA	60	102	8142	13.30392156862745	3.2213437931583044E-6	2.477960703617792E-7	1.957894876932576E-7
KEGG_PATHWAY	hsa04210:Apoptosis	10	7.4074074074074066	4.807236534630384E-7	TUBA1C, TUBA3E, TUBA3D, TUBA1B, TUBA1A, TUBA3C, TUBAL3, TUBA4A, LMNB1, TUBA8	60	136	8142	9.977941176470587	3.893786718955905E-5	2.7813297093218654E-6	2.1975938444024614E-6
KEGG_PATHWAY	hsa04530:Tight junction	10	7.4074074074074066	2.9802583398686304E-6	TUBA1C, TUBA3E, TUBA3D, TUBA1B, DLG1, TUBA1A, TUBA3C, TUBAL3, TUBA4A, TUBA8	60	169	8142	8.029585798816568	2.4137215030461956E-4	1.6093395035290605E-5	1.2715768916772822E-5
KEGG_PATHWAY	hsa04115:p53 signaling pathway	7	5.185185185185185	1.3052528335776799E-5	CCNB2, CCNB1, RRM2, CHEK1, PTEN, CDK1, GTSE1	60	73	8142	13.012328767123288	0.0010567029909477332	6.607842469987004E-5	5.2210113343107194E-5
KEGG_PATHWAY	hsa05166:Human T-cell leukemia virus 1 infection	10	7.4074074074074066	2.7184320313301124E-5	CCNA2, CCNB2, DLG1, ESPL1, CHEK1, PTEN, BUB1B, BUB3, MAD1L1, MAD2L1	60	222	8142	6.112612612612613	0.002199537339697133	1.2952529090455242E-4	1.0234097059125129E-4
KEGG_PATHWAY	hsa04218:Cellular senescence	7	5.185185185185185	8.757980161227944E-4	CCNA2, CCNB2, CCNB1, CHEK1, PTEN, CDK1, LIN9	60	156	8142	6.089102564102564	0.06851083599495256	0.003941091072552575	0.0031139485017699356
KEGG_PATHWAY	hsa03460:Fanconi anemia pathway	4	2.9629629629629632	0.00689903332510723	FANCI, BRIP1, UBE2T, BRCA1	60	54	8142	10.051851851851852	0.42922390623754747	0.029411668385983455	0.023238849095098036
KEGG_PATHWAY	hsa04068:FoxO signaling pathway	5	3.7037037037037033	0.014728705651165408	PLK4, CCNB2, CCNB1, PLK1, PTEN	60	131	8142	5.179389312977099	0.699376987637968	0.0596512578872199	0.04713185808372931
KEGG_PATHWAY	hsa05203:Viral carcinogenesis	6	4.444444444444445	0.015746859942592326	CCNA2, DLG1, CHEK1, CDK1, YWHAZ, MAD1L1	60	204	8142	3.9911764705882353	0.7235277618419942	0.06073788834999897	0.047990430301233754
KEGG_PATHWAY	hsa03030:DNA replication	3	2.2222222222222223	0.02777745718854813	MCM4, DNA2, MCM6	60	36	8142	11.308333333333334	0.8979012017949372	0.10227154692147265	0.0808071481848673
KEGG_PATHWAY	hsa05170:Human immunodeficiency virus 1 infection	5	3.7037037037037033	0.06705579112164034	CCNB2, CCNB1, CHEK1, CDK1, CDC25C	60	212	8142	3.2004716981132075	0.9963833246109294	0.23615300351534207	0.18659002746891223
KEGG_PATHWAY	hsa05206:MicroRNAs in cancer	6	4.444444444444445	0.07305215937385723	CDCA5, PTEN, KIF23, BRCA1, CDC25C, EZH2	60	310	8142	2.626451612903226	0.9978547443083424	0.24655103788676813	0.19480575833028593
